!**ZP = -16** 
      69012.56 69013.29 69014.11 69014.48 69014.77 69015.24  
      69015.52 69015.53 69015.46 69015.51 69015.63 69015.78  
      69016.16 69016.59 69016.71 69016.65 69016.60 69016.59  
      69016.48 69016.09 69015.46 69014.99 69015.09 69015.26  
      69015.20 69015.02 69014.82 69014.68 69014.55 69014.47  
      69014.45 69014.38 69014.27 69014.35 69014.56 69014.71  
      69014.62 69014.27 69013.82 69013.50 69013.31 69013.13  
      69012.95 69012.81 69012.66 69012.55 69012.64 69013.10  
      69024.33 69024.27 69024.11 69023.91 69023.45 69022.98  
      69022.98 69023.52 69023.87 69023.16 69022.33 69022.20  
      69022.34 69022.52 69022.78 69023.15 69023.51 69023.62  
      69023.27 69022.65 69022.34 69022.21 69021.89 69021.53  
      69021.60 69022.37 69023.30 69023.66 69023.77 69024.09  
      69024.28 69024.33 69024.39 69024.55 69024.79 69025.14  
      69025.80 69026.34 69026.44 69026.32 69026.17 69026.00  
      69025.72 69025.30 69024.89 69024.90 69025.37 69025.66  
      69025.60 69025.45 69025.32 69025.14 69024.83 69024.62  
      69024.86 69025.19 69025.20 69025.09 69024.94 69024.77  
      69024.60 69024.45 69024.38 69024.38 69024.30 69024.01  
      69023.66 69023.47 69023.39 69023.39 69023.52 69023.92  
      69030.59 69030.46 69030.31 69030.00 69029.38 69028.86  
      69028.93 69029.51 69029.68 69028.60 69027.61 69027.59  
      69027.88 69028.08 69028.20 69028.31 69028.41 69028.34  
      69028.03 69027.61 69027.48 69027.45 69027.21 69026.89  
      69026.95 69027.61 69028.38 69028.63 69028.70 69028.91  
      69029.02 69029.05 69029.13 69029.31 69029.55 69029.92  
      69030.63 69031.23 69031.47 69031.56 69031.42 69030.99  
      69030.40 69029.95 69030.02 69030.72 69031.59 69031.96  
      69031.92 69031.89 69031.91 69031.73 69031.26 69030.91  
      69031.35 69032.04 69032.11 69031.72 69031.12 69030.65  
      69030.48 69030.63 69030.90 69031.09 69031.07 69030.76  
      69030.38 69030.26 69030.41 69030.59 69030.63 69030.59  
      69031.02 69031.02 69031.00 69030.73 69030.16 69029.60  
      69029.47 69029.70 69029.58 69028.45 69027.36 69027.21  
      69027.52 69028.02 69028.48 69028.75 69028.70 69028.42  
      69028.16 69028.09 69028.19 69028.25 69028.05 69027.68  
      69027.49 69027.71 69028.11 69028.40 69028.67 69028.82  
      69028.77 69028.80 69029.07 69029.46 69029.78 69030.05  
      69030.41 69030.59 69030.66 69030.83 69030.84 69030.56  
      69030.13 69029.88 69030.09 69030.75 69031.46 69031.73  
      69031.81 69032.05 69032.37 69032.41 69031.97 69031.53  
      69031.91 69032.69 69032.84 69032.38 69031.61 69031.06  
      69030.99 69031.34 69031.66 69031.67 69031.55 69031.30  
      69030.99 69030.95 69031.20 69031.48 69031.45 69031.18  
      69025.89 69025.98 69025.88 69025.59 69025.05 69024.45  
      69024.08 69023.99 69023.84 69023.13 69022.37 69022.16  
      69022.40 69022.97 69023.61 69024.00 69023.96 69023.59  
      69023.20 69023.15 69023.41 69023.65 69023.57 69023.21  
      69022.90 69022.91 69023.20 69023.63 69023.98 69023.87  
      69023.48 69023.36 69023.69 69024.26 69024.69 69024.94  
      69025.14 69025.07 69024.84 69024.77 69024.81 69024.83  
      69024.76 69024.64 69024.57 69024.65 69025.02 69025.35  
      69025.61 69026.03 69026.52 69026.73 69026.39 69025.88  
      69025.99 69026.61 69026.87 69026.53 69025.81 69025.19  
      69025.02 69025.27 69025.50 69025.45 69025.47 69025.47  
      69025.31 69025.23 69025.41 69025.70 69025.85 69025.83  
      69016.59 69016.53 69016.31 69016.00 69015.55 69014.99  
      69014.53 69014.38 69014.48 69014.38 69014.06 69013.92  
      69014.06 69014.45 69014.92 69015.27 69015.30 69014.94  
      69014.27 69013.88 69014.13 69014.52 69014.63 69014.40  
      69014.14 69014.16 69014.45 69014.86 69015.06 69014.72  
      69014.07 69013.66 69013.73 69014.05 69014.34 69014.56  
      69014.94 69015.16 69015.02 69014.79 69014.68 69014.73  
      69014.83 69014.78 69014.48 69014.30 69014.71 69015.23  
      69015.55 69015.82 69016.07 69016.14 69015.84 69015.38  
      69015.32 69015.77 69016.13 69016.06 69015.59 69015.04  
      69014.77 69014.88 69015.09 69015.23 69015.50 69015.73  
      69015.68 69015.58 69015.65 69015.94 69016.23 69016.44  
      69003.19 69002.91 69002.63 69002.42 69002.13 69001.67  
      69001.27 69001.22 69001.56 69001.83 69001.76 69001.72  
      69001.87 69002.10 69002.36 69002.61 69002.70 69002.36  
      69001.42 69000.73 69000.92 69001.42 69001.63 69001.49  
      69001.31 69001.38 69001.59 69001.73 69001.67 69001.23  
      69000.50 68999.83 68999.48 68999.38 68999.40 68999.59  
      69000.21 69000.96 69001.16 69000.94 69000.60 69000.45  
      69000.45 69000.41 69000.10 68999.92 69000.45 69001.12  
      69001.45 69001.48 69001.36 69001.15 69000.87 69000.61  
      69000.65 69000.99 69001.34 69001.53 69001.48 69001.28  
      69001.16 69001.27 69001.52 69001.78 69002.13 69002.38  
      69002.39 69002.33 69002.41 69002.66 69002.99 69003.20  
      68985.63 68985.19 68984.92 68984.87 68984.77 68984.48  
